Date,APA,BKR,COG,CVX,COP,DVN,EOG,XOM,HAL,HP,HES,HFC,MRO,NOV,NBL,OXY,OKE,PXD,SLB,FTI,VLO,WMB
2017-04-04,47.74,38.81,23.64,96.49,46.65,40.82,95.66,72.34,45.77,56.22,44.9,25.4,15.4928,38.61,32.63,53.76,47.91,185.82,68.97,30.5,58.63,25.32
2017-04-05,47.57,38.95,23.5,96.48,46.07,39.89,95.01,72.48,46.04,56.35,44.49,24.59,15.3393,38.18,32.28,53.28,47.9,186.31,69.05,30.81,57.99,25.1
2017-04-06,48.73,39.32,24.03,97.05,46.72,41.19,95.46,72.9,46.32,57.1,45.47,24.13,15.656,38.5,32.9,53.15,48.25,188.42,69.33,31.44,57.97,25.6
2017-04-07,48.43,39.54,23.47,96.67,46.47,40.87,94.79,72.68,45.89,56.52,45.29,24.33,15.608,38.0,32.8,52.91,48.13,187.82,69.08,31.32,58.42,25.68
2017-04-10,49.67,39.82,23.68,97.18,47.04,41.37,95.97,73.0,46.16,57.74,47.1,24.95,15.896,38.27,33.49,53.87,47.9,188.33,69.41,31.45,58.22,25.83
2017-04-11,49.56,39.27,23.68,96.77,47.04,40.85,95.46,72.75,46.19,57.99,48.17,25.47,15.9344,37.85,33.42,54.58,47.72,187.94,70.24,31.35,58.47,25.69
2017-04-12,49.51,38.93,23.51,96.77,46.38,40.22,95.08,72.86,45.56,57.68,47.66,25.44,15.752,36.92,33.42,54.65,47.39,184.92,70.17,31.16,58.02,25.71
2017-04-13,48.18,38.36,23.08,94.22,45.61,39.05,93.28,71.74,44.69,56.54,46.6,25.01,15.2721,36.85,33.12,53.83,46.78,180.13,68.92,30.4,57.62,25.44
2017-04-17,48.3,38.47,23.27,94.28,45.92,39.4,93.37,71.64,45.11,56.48,46.57,24.95,15.3777,36.71,33.54,53.78,46.6,181.07,69.0,30.45,58.08,25.54
2017-04-18,46.42,38.72,23.18,93.85,45.67,38.94,92.49,71.18,44.83,55.85,45.42,24.64,15.1089,36.06,32.36,52.66,46.95,178.72,68.73,30.35,57.15,25.74
2017-04-19,45.48,38.37,23.07,92.56,45.03,37.71,90.98,70.68,43.81,54.48,44.01,24.17,14.4562,35.01,31.89,52.04,46.18,173.21,67.45,29.95,56.56,25.58
2017-04-20,45.32,38.39,23.53,93.14,44.98,38.14,90.99,71.14,44.05,54.43,44.19,24.56,14.4849,34.82,32.42,52.02,46.07,172.59,67.47,30.07,57.11,25.61
2017-04-21,45.32,37.22,23.16,93.15,44.78,38.17,91.27,70.86,43.47,54.64,44.59,25.5,14.5521,33.86,32.39,51.96,45.85,172.78,66.0,29.64,58.11,25.39
2017-04-24,45.07,37.84,22.82,94.07,44.94,38.25,91.42,71.23,43.18,54.7,44.92,26.36,14.5425,34.62,32.41,52.13,46.14,173.86,65.35,29.81,59.53,25.37
2017-04-25,46.46,38.25,23.47,94.78,45.77,38.99,92.91,71.77,43.43,54.9,45.84,26.3,14.9841,35.0,32.65,52.49,46.88,176.46,65.34,30.03,58.65,26.07
2017-04-26,46.24,38.36,23.38,94.2,45.35,38.99,91.98,71.48,43.4,54.75,46.66,25.85,14.6961,35.33,32.4,52.44,46.68,175.04,65.36,30.16,57.82,26.05
2017-04-27,44.68,38.49,23.19,93.66,44.9,37.8,90.7,71.36,42.86,51.67,46.9,25.83,14.2834,34.18,30.89,51.67,45.92,170.54,64.24,28.23,58.19,26.02
2017-04-28,44.97,38.31,22.35,94.75,44.94,37.94,90.21,71.7,42.38,50.91,46.02,25.74,14.2738,34.17,30.66,51.69,45.57,171.16,64.02,28.17,57.56,25.92
2017-05-01,45.11,38.53,22.89,94.06,44.54,37.76,89.75,72.06,42.28,49.36,45.21,25.71,14.2258,33.48,30.63,51.08,45.93,170.61,63.76,28.1,57.34,26.06
2017-05-02,44.82,38.44,23.2,93.56,43.81,37.32,89.6,72.05,41.84,49.3,44.31,25.92,14.053,32.92,29.8,50.43,45.31,168.64,63.01,28.76,57.45,25.67
2017-05-03,45.12,38.1,23.32,94.77,44.16,36.67,89.49,72.63,41.8,49.62,44.17,24.86,14.2546,33.09,28.62,50.54,45.17,169.0,63.08,29.14,57.82,25.99
2017-05-04,44.29,37.15,22.58,93.08,43.08,35.53,86.41,71.69,41.2,48.73,43.2,23.82,13.6018,32.49,29.13,48.73,42.74,163.88,62.56,29.0,57.35,24.99
2017-05-05,45.57,38.39,23.24,93.95,43.87,36.52,88.63,72.03,42.1,50.06,44.69,24.64,13.717,33.57,29.53,50.73,43.87,167.82,63.47,29.85,58.21,25.6
2017-05-08,46.46,38.49,22.8,94.74,44.21,36.66,89.42,72.79,41.9,50.18,45.64,25.23,14.005,33.27,29.73,50.9,44.21,170.63,63.69,29.53,58.9,25.92
2017-05-09,46.65,37.92,22.91,93.32,43.4,36.4,89.37,72.28,41.59,48.84,45.08,25.42,13.8226,32.99,29.58,50.29,43.73,167.69,63.74,29.56,59.36,25.44
2017-05-10,47.35,38.87,23.93,94.58,44.66,37.02,92.2,72.61,42.31,49.77,46.4,25.82,14.1106,33.3,29.96,51.51,44.28,169.46,64.09,29.92,59.4,26.03
2017-05-11,47.22,38.39,23.86,94.32,44.73,36.46,91.95,73.23,42.13,49.01,46.8,25.37,13.8994,33.03,29.82,51.29,44.41,169.45,63.3,29.48,59.11,25.61
2017-05-12,47.57,37.7,23.41,94.1,44.31,36.37,92.36,73.18,41.69,48.21,46.53,25.28,13.7554,33.02,30.0,51.13,44.18,169.82,62.63,28.91,59.17,25.66
2017-05-15,47.13,37.54,23.38,94.89,44.75,36.66,92.39,73.4,42.96,49.15,46.85,25.09,14.0059,33.14,30.42,51.5,44.42,172.01,63.5,29.4,59.02,26.05
2017-05-16,47.13,37.21,22.95,95.24,44.46,36.43,91.51,73.18,43.21,48.89,45.97,24.76,13.8999,33.3,30.08,50.84,44.08,172.94,62.94,29.35,58.11,25.91
2017-05-17,46.41,37.16,22.37,93.92,43.78,35.88,90.65,72.68,42.8,48.19,45.19,24.21,13.8229,32.62,29.84,50.62,43.1,171.41,62.61,29.24,57.44,25.46
2017-05-18,46.16,36.97,22.23,94.35,43.79,35.45,89.42,72.47,43.02,48.48,45.03,24.06,13.6013,33.25,29.23,50.64,43.16,170.92,62.99,29.49,57.21,25.3
2017-05-19,47.3,37.67,22.63,95.56,44.79,36.88,91.49,72.63,44.13,51.02,46.12,24.44,13.9962,34.02,29.73,50.93,44.55,174.75,63.28,29.99,57.51,25.56
2017-05-22,46.25,37.53,22.63,95.2,44.27,36.58,90.81,72.95,43.52,50.88,46.41,24.68,13.9095,34.15,29.58,50.89,44.75,171.72,63.4,30.01,57.48,25.59
2017-05-23,46.23,37.32,22.69,95.33,44.11,36.33,90.24,73.21,43.97,48.85,46.72,24.39,14.0251,34.2,29.32,51.71,45.25,171.9,63.58,29.72,57.73,25.8
2017-05-24,46.11,36.84,21.99,95.29,44.02,35.67,90.38,72.95,44.07,47.59,46.7,24.22,13.9962,33.68,28.97,51.37,45.72,171.82,62.93,29.26,57.45,25.62
2017-05-25,44.11,35.49,22.02,94.29,42.5,34.32,88.77,72.47,41.94,45.71,45.05,23.63,13.0041,31.86,28.29,50.99,44.75,166.84,61.19,27.47,56.89,25.27
2017-05-26,44.56,35.88,22.12,93.94,42.78,34.41,88.96,72.29,42.27,45.61,45.37,22.94,13.0233,32.02,28.02,51.24,44.78,168.44,61.81,27.18,56.23,25.12
2017-05-30,43.97,35.63,21.64,93.35,42.25,33.13,87.4,71.89,41.7,44.88,43.99,22.65,12.638,31.86,27.57,50.5,43.18,163.33,61.06,26.81,55.9,24.28
2017-05-31,43.24,35.69,21.38,92.83,42.16,32.64,88.08,71.36,41.74,44.75,43.25,22.14,12.5417,31.93,27.3,49.5,43.04,165.09,61.81,27.06,55.35,24.2
2017-06-01,43.73,35.93,21.34,93.54,42.32,32.92,88.16,71.54,42.02,45.67,43.97,22.83,12.6188,31.9,27.62,50.82,43.7,165.2,61.98,27.51,55.93,24.38
2017-06-02,43.45,35.56,20.8,92.5,41.75,31.83,87.46,70.47,41.84,45.13,43.12,22.27,12.2527,32.14,27.13,50.98,42.92,163.14,61.25,27.11,55.91,24.44
2017-06-05,43.21,35.41,20.72,92.57,41.52,31.75,86.99,71.02,42.03,45.62,43.46,22.46,12.3105,32.18,27.29,50.45,42.72,163.76,61.53,27.2,56.18,24.53
2017-06-06,44.42,35.98,21.2,93.45,41.96,32.57,88.58,71.99,42.66,45.29,44.24,22.3,12.4069,32.36,27.7,51.78,43.31,166.92,62.15,27.14,56.08,24.75
2017-06-07,43.25,35.12,21.3,93.09,41.09,30.66,85.97,71.72,41.17,42.56,42.22,22.28,11.7615,31.8,27.07,51.13,42.34,163.21,60.99,26.38,56.09,24.56
2017-06-08,43.46,35.16,21.51,93.3,40.63,30.25,85.93,71.47,40.92,42.83,40.99,22.75,11.6459,31.85,26.59,49.84,42.01,161.7,60.68,26.25,56.89,24.73
2017-06-09,44.7,35.93,22.05,95.45,42.28,31.3,87.85,72.81,41.59,45.27,42.87,23.77,12.0793,33.43,27.71,51.88,42.84,167.66,61.89,26.68,58.76,25.13
2017-06-12,44.77,36.34,21.95,96.92,43.13,31.43,87.66,73.52,41.66,46.64,42.77,23.93,12.1564,33.53,28.24,51.75,43.31,166.03,61.56,26.83,59.35,25.2
2017-06-13,45.51,36.93,22.52,97.0,43.8,32.23,88.32,73.54,42.51,47.46,43.89,24.52,12.5321,33.72,28.73,51.87,43.5,166.96,61.6,27.01,59.9,25.26
2017-06-14,44.12,36.31,22.26,95.63,42.85,30.98,86.73,72.75,41.57,45.74,42.92,23.37,12.1757,32.07,28.19,51.13,43.13,163.12,60.56,26.53,58.3,24.61
2017-06-15,44.2,36.44,22.49,95.39,42.82,30.31,84.89,72.92,40.88,45.59,41.21,23.56,11.9156,32.11,28.28,50.51,42.43,156.35,59.8,25.86,58.25,24.2
2017-06-16,45.81,37.07,22.28,97.2,43.89,30.57,86.33,74.01,41.05,46.74,41.33,24.32,12.0601,32.94,28.07,52.58,44.15,157.11,60.91,25.79,59.24,24.9
2017-06-19,46.06,36.59,21.77,96.4,43.73,30.14,85.89,73.36,40.78,45.95,40.71,24.77,12.0312,32.86,27.79,52.75,43.5,157.11,60.49,25.46,59.97,24.68
2017-06-20,44.12,35.89,21.58,95.52,43.22,29.99,85.68,72.97,40.25,45.44,39.41,23.94,11.617,32.46,27.12,51.68,41.15,156.21,59.29,24.89,59.11,24.31
2017-06-21,42.22,35.49,21.54,93.74,42.4,29.02,84.97,72.19,39.16,44.12,38.2,23.96,11.1835,31.44,26.76,50.92,41.07,153.39,58.15,24.76,58.24,23.81
2017-06-22,42.19,35.28,22.03,93.7,42.27,28.88,85.52,71.88,38.86,44.29,38.86,24.66,11.1642,31.16,26.42,51.2,41.4,153.11,58.06,24.99,58.36,24.08
2017-06-23,42.61,34.94,22.88,94.19,42.29,29.34,85.62,72.35,38.48,44.82,39.23,25.15,11.1064,30.96,26.83,51.13,42.61,154.28,58.56,24.96,59.41,24.58
2017-06-26,42.73,34.75,23.42,93.42,41.72,29.57,85.23,72.02,38.67,45.17,39.41,25.3,11.1064,31.11,26.9,51.03,43.78,153.57,58.53,25.13,59.46,24.77
2017-06-27,42.73,34.53,23.61,93.36,41.48,29.21,85.82,71.9,38.51,44.87,39.2,25.61,10.9331,31.02,26.43,50.71,43.9,152.64,58.05,25.17,60.15,24.94
2017-06-28,43.59,34.62,23.59,93.55,41.47,29.4,86.82,72.27,38.96,45.47,39.88,25.85,11.0294,31.09,26.66,50.66,44.09,154.01,57.96,25.47,60.75,25.44
2017-06-29,43.87,34.63,23.92,93.4,41.58,30.62,87.77,71.54,39.34,46.2,40.75,25.93,11.2798,31.75,27.26,50.85,44.63,156.79,58.07,25.45,60.41,25.48
2017-06-30,44.32,35.27,24.17,93.59,41.47,30.77,88.28,71.57,39.61,46.18,41.57,25.44,11.4147,32.24,26.93,50.91,45.19,157.89,58.48,25.43,60.74,25.89
2017-07-03,45.61,37.32,24.22,95.36,43.07,31.55,90.09,72.78,40.54,47.36,43.04,25.96,11.694,33.18,27.53,52.1,45.07,161.05,59.48,26.36,61.24,26.36
2017-07-05,44.06,34.6,23.99,93.85,41.66,29.93,88.07,71.67,39.75,46.18,41.09,24.9,11.3087,32.03,26.71,50.81,43.96,157.72,58.39,25.65,60.39,25.95
2017-07-06,42.32,34.38,23.38,93.13,40.85,29.05,86.44,71.02,38.97,45.44,40.58,24.26,11.1642,31.59,25.84,50.06,45.57,155.33,57.85,25.2,59.84,26.05
2017-07-07,41.71,35.21,23.38,92.84,40.56,28.43,86.25,71.11,38.74,44.93,39.6,25.09,11.0486,31.33,25.69,49.9,44.78,154.38,57.81,25.0,61.39,26.0
2017-07-10,43.56,34.58,23.77,92.43,40.79,28.61,87.4,71.06,39.25,45.28,40.23,25.3,11.0968,31.9,26.39,49.98,44.18,156.79,58.05,25.4,61.31,26.03
2017-07-11,43.64,34.69,23.98,92.51,40.89,29.38,88.39,71.45,39.61,45.81,40.8,25.2,11.1642,32.48,26.34,50.12,44.08,158.68,58.44,25.78,61.16,26.02
2017-07-12,43.99,34.71,24.18,93.2,40.79,29.65,88.33,71.77,39.67,45.46,40.87,25.11,11.0101,32.44,26.49,50.31,45.09,158.42,58.25,25.81,61.25,26.32
2017-07-13,44.6,34.22,24.49,93.41,40.8,30.03,89.71,71.78,40.59,46.29,41.04,24.91,11.0294,32.71,26.83,50.6,45.45,158.95,59.06,25.74,61.03,26.64
2017-07-14,44.9,34.69,24.43,93.69,40.99,30.46,89.76,72.05,41.01,47.03,41.66,24.97,11.222,33.07,26.89,50.87,46.05,159.24,59.38,26.25,61.26,26.87
2017-07-17,45.01,34.96,24.5,93.48,40.74,30.17,89.79,71.68,40.91,47.01,41.3,25.21,11.1642,33.25,27.31,51.06,46.41,161.11,59.36,26.0,60.71,26.88
2017-07-18,44.13,34.14,23.92,93.04,40.63,30.18,89.6,71.45,40.8,47.04,41.09,25.2,11.2509,33.16,26.98,51.23,46.41,159.79,58.78,26.0,60.78,26.63
2017-07-19,46.34,33.94,24.25,93.71,41.18,31.28,92.15,71.67,42.27,49.39,42.58,25.69,11.8,34.4,28.27,51.78,47.12,162.21,59.9,26.81,61.25,26.72
2017-07-20,45.87,32.48,24.09,93.86,41.03,30.79,91.51,71.68,42.08,48.66,41.74,25.56,11.6555,33.27,27.34,51.47,47.46,161.55,59.53,26.57,60.79,26.87
2017-07-21,45.0,31.69,24.07,92.62,40.48,30.76,90.78,71.02,41.16,46.0,41.18,25.3,11.4147,32.74,27.01,51.05,47.17,158.51,59.09,26.07,61.03,26.89
2017-07-24,44.58,31.92,23.88,92.58,40.44,30.55,91.17,70.8,39.42,46.2,41.82,25.53,11.4436,32.47,26.81,50.52,47.54,158.41,59.0,26.21,60.94,27.08
2017-07-25,45.41,32.74,24.21,93.65,41.43,31.74,92.7,71.16,39.59,47.72,42.99,26.49,11.8867,32.86,27.61,51.88,48.32,160.88,59.52,25.76,61.62,27.02
2017-07-26,45.41,33.49,24.24,94.3,41.47,31.75,92.58,71.25,40.17,46.8,41.19,26.41,11.7326,32.63,27.25,52.38,48.16,160.88,59.5,25.93,61.22,27.03
2017-07-27,46.68,33.59,24.26,95.19,42.39,32.21,93.78,71.65,39.96,45.08,41.67,26.65,11.7807,32.99,27.74,52.84,49.05,162.17,60.2,26.83,60.86,27.34
2017-07-28,46.48,34.46,24.57,96.99,42.95,31.96,93.23,70.56,39.81,44.03,42.45,26.16,11.906,32.4,27.6,53.35,48.91,159.7,60.81,27.01,60.05,27.35
2017-07-31,45.99,34.27,23.96,97.95,43.06,32.06,92.96,70.95,39.36,43.01,42.21,26.71,11.7807,32.01,27.51,52.67,49.01,161.37,60.93,26.68,62.1,27.17
2017-08-01,45.23,33.16,24.44,99.38,42.47,31.74,92.3,71.07,39.37,41.81,40.9,27.16,11.4725,31.2,27.04,52.33,49.14,161.54,61.3,26.41,61.96,27.12
2017-08-02,44.53,32.84,23.68,99.09,43.29,32.15,90.2,71.45,39.74,41.69,41.69,28.24,11.5977,31.91,26.78,52.19,47.96,144.14,61.4,26.05,61.68,27.05
2017-08-03,40.95,32.8,23.68,98.17,42.62,31.06,86.86,71.35,38.98,42.1,40.94,28.3,12.0504,31.92,24.72,52.34,47.29,133.69,60.6,25.74,61.68,26.56
2017-08-04,42.03,32.73,23.81,98.78,43.24,32.4,88.38,71.1,38.94,41.93,42.03,28.28,12.4261,32.47,24.75,52.8,47.0,133.91,59.99,25.74,61.7,26.49
2017-08-07,41.26,32.1,23.48,98.48,42.87,31.18,87.62,71.06,38.44,40.3,40.61,28.24,11.8963,31.11,24.39,52.58,46.6,128.27,59.11,25.52,61.86,26.52
2017-08-08,41.01,32.46,23.72,98.99,43.31,30.93,89.06,70.88,38.05,39.43,40.39,27.44,11.9156,30.62,24.25,52.17,46.14,133.95,58.17,25.38,61.67,26.07
2017-08-09,40.51,32.69,23.98,99.48,43.33,30.88,88.28,71.1,38.29,39.5,40.14,26.96,11.7518,30.15,24.14,52.44,46.33,136.09,58.17,25.39,60.88,26.19
2017-08-10,39.61,32.39,23.73,98.78,42.68,30.57,87.08,70.68,37.57,39.44,39.55,26.33,11.6073,29.7,23.8,52.16,45.85,133.83,57.2,25.12,60.22,25.69
2017-08-11,39.4,32.01,23.76,97.99,42.51,30.42,86.5,70.0,37.11,39.24,39.16,26.45,11.6748,29.64,23.54,51.99,46.02,132.6,56.7,24.7,60.17,25.72
2017-08-14,38.64,31.98,23.61,97.52,42.27,29.9,85.97,70.02,37.01,39.16,38.41,26.64,11.2492,29.97,23.48,52.08,45.94,131.43,56.8,24.6,60.76,25.74
2017-08-15,38.61,32.03,23.74,97.4,42.23,29.76,85.03,69.85,36.68,38.73,38.57,26.82,11.1525,29.74,23.46,51.55,44.74,132.29,56.35,24.41,61.08,25.62
2017-08-16,37.77,31.58,23.7,96.81,41.46,29.51,83.03,69.34,36.46,37.77,37.23,25.77,10.8236,29.3,22.69,50.77,44.44,130.24,56.59,24.2,60.03,25.32
2017-08-17,37.08,30.62,23.69,95.97,40.81,29.05,81.47,68.26,35.88,37.24,36.36,25.4,10.4657,29.45,21.98,50.11,44.22,129.88,55.99,23.9,58.72,24.86
2017-08-18,37.47,30.59,23.55,96.48,40.91,29.26,82.16,68.6,36.16,37.71,36.43,25.62,10.5141,29.73,22.58,50.3,44.72,130.55,56.24,24.07,58.9,24.85
2017-08-21,36.73,30.37,23.66,95.85,40.34,29.2,81.77,68.37,35.93,37.32,36.09,25.81,10.4173,29.64,22.48,50.04,44.76,126.59,55.96,23.77,58.86,24.8
2017-08-22,37.08,30.51,24.12,96.37,40.99,29.26,82.31,68.69,35.85,37.84,36.58,26.04,10.5334,29.56,22.43,50.31,46.44,126.7,56.27,23.66,59.66,25.22
2017-08-23,37.4,30.84,24.04,96.6,41.46,29.82,83.16,68.57,36.19,38.42,36.76,26.34,10.6592,29.72,22.65,50.68,46.84,128.34,56.13,23.94,59.77,25.21
2017-08-24,37.21,30.64,24.12,97.35,41.09,29.95,82.68,68.32,35.97,38.14,36.35,27.09,10.6301,29.44,22.48,50.28,46.95,127.05,55.85,23.53,61.35,25.2
2017-08-25,37.24,31.05,23.99,98.07,41.36,29.99,82.57,68.67,36.18,38.64,36.48,27.71,10.6882,29.87,22.58,50.36,47.12,127.83,56.74,24.08,61.56,25.13
2017-08-28,36.58,31.04,23.91,97.64,40.86,29.77,81.49,68.45,35.97,37.53,36.29,29.5,10.5624,29.69,22.36,50.28,46.5,127.1,56.36,23.84,62.24,24.94
2017-08-29,36.13,31.5,24.01,97.73,40.67,29.83,81.24,68.43,35.91,37.22,36.13,30.19,10.5237,29.71,22.52,50.24,46.73,126.61,56.4,23.94,61.78,24.94
2017-08-30,35.66,31.28,23.94,97.61,41.2,29.8,81.75,68.11,35.86,36.81,36.42,30.0,10.5431,29.8,22.65,50.32,47.43,127.44,56.3,23.76,62.23,24.91
2017-08-31,36.1,31.64,24.67,97.51,41.44,30.22,83.04,68.32,36.14,36.54,36.86,29.35,10.7559,30.02,22.7,50.77,47.56,128.28,56.41,24.15,61.95,25.42
2017-09-01,36.7,32.02,25.95,98.55,41.99,30.9,83.69,68.54,36.24,37.13,37.38,30.46,10.901,30.03,23.13,50.81,47.97,129.26,56.72,24.61,62.95,25.7
2017-09-05,36.64,32.64,26.03,99.16,42.13,30.92,83.9,69.08,37.11,37.77,37.96,28.71,10.9203,30.66,23.26,51.64,48.16,129.74,58.28,24.84,61.78,25.78
2017-09-06,37.3,32.43,25.99,101.29,42.77,31.45,85.84,70.51,38.21,40.0,38.89,29.3,11.3459,31.15,24.08,52.4,49.47,131.67,58.84,24.53,61.96,25.74
2017-09-07,37.86,32.44,25.72,101.3,42.81,31.17,86.57,70.74,38.49,39.73,39.16,29.89,11.3943,31.2,24.04,52.61,49.59,130.39,58.97,24.61,62.64,25.74
2017-09-08,36.53,32.13,25.08,100.38,42.21,30.29,84.79,70.55,37.54,39.25,38.16,30.37,10.9397,31.07,23.51,51.87,49.37,127.14,58.07,23.84,63.26,25.64
2017-09-11,36.96,33.12,25.13,101.95,42.64,30.62,85.91,70.93,37.85,40.61,38.77,30.66,11.1138,31.57,23.91,52.02,49.63,128.32,58.88,24.09,63.5,26.12
2017-09-12,37.66,33.57,25.42,101.93,42.64,30.96,86.44,71.16,38.44,41.47,39.25,30.91,11.2105,32.67,23.98,52.34,49.25,128.55,59.47,24.26,63.87,26.09
2017-09-13,39.35,33.69,25.5,103.46,43.24,32.31,89.01,71.4,38.94,42.54,39.92,30.68,11.52,33.12,24.82,53.0,49.59,134.08,59.91,24.69,64.59,26.27
2017-09-14,39.24,33.96,25.82,103.7,43.5,32.75,89.68,71.69,39.3,42.96,40.04,30.14,11.5394,33.27,24.81,53.03,49.95,135.48,60.61,24.96,63.62,26.26
2017-09-15,39.52,34.44,25.89,103.86,44.14,32.5,91.08,71.67,39.42,43.31,40.2,30.36,11.6071,33.76,24.88,52.83,49.35,135.48,60.2,25.3,64.7,26.17
2017-09-18,39.32,34.87,25.61,104.37,44.69,32.81,90.92,71.69,39.71,43.3,40.49,30.83,11.6264,34.08,24.91,53.22,49.26,135.55,60.76,25.47,65.68,26.41
2017-09-19,38.81,34.9,25.31,105.41,45.13,32.62,91.0,71.8,39.88,42.34,40.73,31.56,11.6071,34.48,25.23,53.27,49.27,135.64,60.78,25.81,66.14,26.34
2017-09-20,40.01,35.0,25.39,105.44,45.87,33.7,92.02,72.1,40.63,43.62,41.43,31.79,12.0133,34.8,25.63,53.81,49.25,139.78,60.54,25.8,66.57,26.24
2017-09-21,40.3,34.15,25.5,105.53,46.21,34.15,91.74,71.51,40.51,43.52,41.59,31.76,12.3132,34.5,25.74,54.04,48.35,140.51,60.96,25.44,66.73,25.9
2017-09-22,40.5,34.23,25.67,106.28,46.58,34.56,92.38,71.53,41.23,44.02,42.42,32.1,12.3712,34.83,25.8,54.2,48.03,142.49,61.6,25.08,67.58,25.91
2017-09-25,41.88,35.02,25.88,106.91,47.43,35.42,94.08,72.48,41.64,45.69,43.94,32.95,12.7581,35.15,26.51,55.61,48.73,145.11,62.36,25.26,68.33,26.42
2017-09-26,42.72,34.57,25.95,106.48,47.14,35.67,94.65,72.4,41.59,45.68,44.15,32.44,12.9612,35.58,26.63,55.49,48.49,146.02,61.61,25.04,68.19,26.11
2017-09-27,43.0,34.47,25.91,106.42,47.66,35.91,95.09,72.89,42.46,45.91,44.74,32.51,13.2804,35.42,27.03,56.14,48.78,148.0,61.85,25.64,68.65,25.89
2017-09-28,42.57,34.57,25.9,106.57,47.45,35.34,94.6,73.57,42.7,45.23,44.36,33.74,13.087,34.82,27.03,55.95,48.66,146.03,61.92,26.03,69.81,25.91
2017-09-29,42.57,34.18,25.83,106.47,47.5,35.46,94.52,73.38,42.88,44.97,44.7,33.72,13.116,35.02,27.08,55.29,48.66,146.02,62.45,26.1,69.98,25.92
2017-10-02,42.5,34.41,25.85,106.4,47.75,35.35,94.95,73.06,42.42,44.24,44.12,33.84,13.145,34.65,27.03,55.21,49.03,149.73,62.06,25.86,70.09,25.95
2017-10-03,42.24,34.23,25.67,106.76,46.73,35.29,94.29,73.18,41.86,43.17,43.55,34.19,13.3094,34.43,26.94,55.09,49.34,151.43,61.83,26.02,70.56,26.16
2017-10-04,41.96,34.27,25.52,106.54,46.8,34.64,94.12,73.21,42.09,44.13,43.14,34.49,13.4448,34.53,27.05,55.45,49.44,150.19,61.61,25.76,70.67,25.94
2017-10-05,42.59,34.05,25.48,107.44,47.17,35.11,94.34,73.41,42.01,45.02,43.38,33.6,13.4255,35.31,27.54,55.41,49.79,149.6,61.66,25.68,70.29,26.2
2017-10-06,41.99,34.1,24.83,106.04,46.37,34.56,93.99,73.14,41.69,44.47,42.5,33.2,13.1063,34.33,27.03,55.03,49.34,148.92,61.18,25.63,70.25,26.0
2017-10-09,42.62,33.45,24.56,106.66,46.42,34.67,94.29,73.42,41.86,44.82,42.26,33.91,13.1353,34.54,26.79,55.11,49.23,149.4,61.17,25.8,70.16,25.96
2017-10-10,39.47,32.64,24.49,107.64,46.68,34.77,94.56,73.63,41.95,45.53,42.24,33.92,13.174,34.24,26.3,55.54,49.19,149.12,61.17,25.49,70.38,25.93
2017-10-11,39.0,32.1,24.63,108.12,47.07,34.85,94.71,73.93,42.4,45.12,42.26,34.23,13.2321,34.28,26.54,55.45,49.51,147.47,60.65,25.49,70.88,26.05
2017-10-12,38.49,31.66,25.11,107.95,47.27,34.4,94.44,73.78,41.7,44.04,42.13,34.05,13.174,33.7,26.06,55.3,49.53,144.73,60.24,24.89,70.87,26.05
2017-10-13,38.67,31.49,25.11,107.97,47.13,34.65,94.41,73.76,41.66,45.05,42.89,34.1,13.2998,33.96,25.93,55.74,49.59,142.44,60.14,24.92,71.03,25.79
2017-10-16,39.72,31.46,24.81,108.85,47.44,34.63,95.15,74.12,41.56,45.33,43.89,33.83,13.3965,34.29,26.64,55.77,49.39,142.21,59.8,24.82,70.43,25.86
2017-10-17,39.74,31.54,24.99,108.93,47.44,34.51,95.38,74.25,41.42,45.09,43.81,34.05,13.5029,34.23,26.49,55.66,49.54,143.85,59.54,24.34,70.61,25.84
2017-10-18,39.64,31.55,24.74,107.05,47.43,34.02,94.61,74.08,40.78,44.19,43.72,33.83,13.3191,33.83,26.62,55.65,48.62,143.59,59.01,23.83,70.61,25.64
2017-10-19,39.18,30.94,24.6,107.1,47.43,33.76,93.73,74.06,40.45,43.96,42.94,33.87,13.2901,33.4,26.14,55.84,49.01,141.5,57.75,23.47,70.62,25.56
2017-10-20,38.83,31.05,24.65,107.5,47.95,33.74,94.79,74.39,40.37,44.88,42.92,34.41,13.4739,33.41,26.51,56.38,49.17,143.26,56.54,23.33,70.54,25.33
2017-10-23,37.68,29.38,24.36,107.76,47.96,33.47,94.91,74.51,39.35,44.91,43.09,34.0,13.1837,33.13,26.07,56.02,48.34,142.44,55.43,23.36,70.41,24.91
2017-10-24,37.53,28.65,24.06,108.03,48.65,33.65,94.43,74.71,38.54,45.26,42.0,34.12,13.2611,33.14,25.91,56.68,49.12,141.74,55.9,23.71,70.67,24.85
2017-10-25,36.94,28.07,23.58,107.32,47.67,33.18,94.11,74.44,38.63,44.28,40.24,34.03,13.0386,32.96,25.54,56.27,47.16,140.69,56.8,23.52,70.66,24.47
2017-10-26,37.02,27.95,23.8,107.32,49.1,33.72,94.86,74.71,38.42,44.82,39.35,33.84,13.116,33.19,25.66,55.65,46.92,140.84,56.73,24.85,69.4,24.53
2017-10-27,38.09,29.22,25.83,102.88,48.86,34.66,96.38,74.93,39.53,45.4,41.5,34.0,13.3578,32.57,26.69,56.02,47.49,143.88,56.89,24.84,70.73,24.72
